timestamp,exhaust_flow_kg_s,nox_mg_s,pn_1_s,veh_speed_m_s
2024-01-01T08:07:28Z,0.3878,69.35,124249,4.532
2024-01-01T08:07:29Z,0.3804,58.65,118007,3.325
2024-01-01T08:07:30Z,0.3478,52.69,113701,2.576
2024-01-01T08:07:31Z,0.3126,51.03,110060,0.932
2024-01-01T08:07:32Z,0.3095,42.31,111950,0.140
2024-01-01T08:07:33Z,0.3064,53.47,93448,0.137
2024-01-01T08:07:34Z,0.3002,47.43,98758,0.137
2024-01-01T08:07:35Z,0.3124,55.26,106523,0.137
2024-01-01T08:07:36Z,0.3016,38.77,92133,0.137
2024-01-01T08:07:37Z,0.2972,63.81,88366,0.137
2024-01-01T08:07:38Z,0.3029,59.05,108908,0.000
2024-01-01T08:07:39Z,0.3103,49.79,109703,0.000
2024-01-01T08:07:40Z,0.3021,46.25,102732,0.000
2024-01-01T08:07:41Z,0.2982,44.34,93059,0.000
2024-01-01T08:07:42Z,0.3027,50.25,112842,0.000
2024-01-01T08:07:43Z,0.3040,48.07,106065,0.000
2024-01-01T08:07:44Z,0.3216,51.16,107531,0.000
2024-01-01T08:07:45Z,0.2868,48.80,103770,0.000
2024-01-01T08:07:46Z,0.3116,53.42,95718,0.000
2024-01-01T08:07:47Z,0.2929,48.31,114100,0.000
2024-01-01T08:07:48Z,0.2874,55.21,87991,0.000
2024-01-01T08:07:49Z,0.2989,41.34,83883,0.000
2024-01-01T08:07:50Z,0.3074,44.15,90711,0.000
2024-01-01T08:07:51Z,0.3025,55.25,119314,0.000
2024-01-01T08:07:52Z,0.2881,56.26,85826,0.000
2024-01-01T08:07:53Z,0.3009,42.44,92770,0.000
2024-01-01T08:07:54Z,0.3085,54.31,110259,0.000
2024-01-01T08:07:55Z,0.3086,50.83,103475,0.000
2024-01-01T08:07:56Z,0.2997,44.43,85739,0.000
2024-01-01T08:07:57Z,0.2965,46.31,87953,0.000
2024-01-01T08:07:58Z,0.3049,51.22,93660,0.000
2024-01-01T08:07:59Z,0.2988,42.30,87513,0.000
2024-01-01T08:08:00Z,0.3090,46.69,114907,0.000
2024-01-01T08:08:01Z,0.2925,39.06,95951,0.000
2024-01-01T08:08:02Z,0.2993,54.45,106393,0.000
2024-01-01T08:08:03Z,0.3046,54.70,95277,0.000
2024-01-01T08:08:04Z,0.3004,47.06,128339,0.000
2024-01-01T08:08:05Z,0.2991,52.51,103881,0.000
2024-01-01T08:08:06Z,0.3005,51.20,90998,0.000
2024-01-01T08:08:07Z,0.2984,44.32,104965,0.000
2024-01-01T08:08:08Z,0.3021,43.51,77487,0.000
2024-01-01T08:08:09Z,0.2814,51.03,96480,0.000
2024-01-01T08:08:10Z,0.3085,48.47,118504,0.000
2024-01-01T08:08:11Z,0.3013,49.47,86182,0.000
2024-01-01T08:08:12Z,0.3225,43.51,97368,0.000
2024-01-01T08:08:13Z,0.2957,54.87,153074,0.480
2024-01-01T08:08:14Z,0.3066,51.70,96783,0.480
2024-01-01T08:08:15Z,0.3223,47.07,111336,0.526
2024-01-01T08:08:16Z,0.3154,60.51,92243,0.526
2024-01-01T08:08:17Z,0.3205,46.97,88325,0.526
2024-01-01T08:08:18Z,0.2989,49.89,95707,0.046
2024-01-01T08:08:19Z,0.2758,59.62,101602,0.046
2024-01-01T08:08:20Z,0.2978,52.36,86944,0.000
2024-01-01T08:08:21Z,0.3200,58.50,159022,0.490
2024-01-01T08:08:22Z,0.3277,55.95,188360,1.335
2024-01-01T08:08:23Z,0.3526,60.85,146123,1.644
2024-01-01T08:08:24Z,0.3397,59.86,174425,2.249
2024-01-01T08:08:25Z,0.3523,62.21,191965,2.959
2024-01-01T08:08:26Z,0.3519,57.61,138566,3.278
2024-01-01T08:08:27Z,0.3706,63.41,118945,2.985
2024-01-01T08:08:28Z,0.3706,63.45,142751,3.238
2024-01-01T08:08:29Z,0.3736,63.31,158358,3.577
2024-01-01T08:08:30Z,0.3518,66.42,130110,3.469
2024-01-01T08:08:31Z,0.3486,54.78,109873,2.796
2024-01-01T08:08:32Z,0.3589,56.43,118771,2.934
2024-01-01T08:08:33Z,0.3500,52.24,122486,2.372
2024-01-01T08:08:34Z,0.3381,58.59,98025,2.210
2024-01-01T08:08:35Z,0.3464,55.22,106871,1.607
2024-01-01T08:08:36Z,0.3250,58.07,117591,1.471
2024-01-01T08:08:37Z,0.3037,54.41,102335,0.781
2024-01-01T08:08:38Z,0.3100,49.19,100981,0.781
2024-01-01T08:08:39Z,0.2963,47.51,108520,0.000
2024-01-01T08:08:40Z,0.2906,54.67,91448,0.000
2024-01-01T08:08:41Z,0.2961,50.61,95195,0.000
2024-01-01T08:08:42Z,0.2945,52.58,113276,0.000
2024-01-01T08:08:43Z,0.2963,44.89,83880,0.000
2024-01-01T08:08:44Z,0.3096,47.00,100994,0.000
2024-01-01T08:08:45Z,0.3022,53.66,111271,0.000
2024-01-01T08:08:46Z,0.3145,49.85,92263,0.000
2024-01-01T08:08:47Z,0.3049,50.01,106243,0.000
2024-01-01T08:08:48Z,0.3177,55.22,109002,0.096
2024-01-01T08:08:49Z,0.3225,50.30,107813,0.204
2024-01-01T08:08:50Z,0.3150,46.25,92492,0.204
2024-01-01T08:08:51Z,0.2802,45.91,119700,0.204
2024-01-01T08:08:52Z,0.3130,66.72,193093,1.164
2024-01-01T08:08:53Z,0.3231,56.46,133658,1.474
2024-01-01T08:08:54Z,0.3285,57.14,124248,1.606
2024-01-01T08:08:55Z,0.3537,64.18,155678,2.088
2024-01-01T08:08:56Z,0.3435,59.87,101538,2.088
2024-01-01T08:08:57Z,0.3232,59.83,119259,1.129
2024-01-01T08:08:58Z,0.3273,50.35,103906,1.091
2024-01-01T08:08:59Z,0.3249,58.72,114572,0.849
2024-01-01T08:09:00Z,0.3084,55.40,101971,0.367
2024-01-01T08:09:01Z,0.3094,43.47,110875,0.367
2024-01-01T08:09:02Z,0.2985,53.55,94766,0.367
2024-01-01T08:09:03Z,0.2887,47.38,90044,0.368
2024-01-01T08:09:04Z,0.3578,59.59,241116,1.792
2024-01-01T08:09:05Z,0.3487,51.54,181640,2.566
2024-01-01T08:09:06Z,0.3789,61.57,196647,3.394
2024-01-01T08:09:07Z,0.3606,64.93,169970,4.038
2024-01-01T08:09:08Z,0.3889,60.21,138987,4.219
2024-01-01T08:09:09Z,0.3505,58.41,100664,2.915
2024-01-01T08:09:10Z,0.3744,61.42,178232,3.574
2024-01-01T08:09:11Z,0.3861,60.15,147008,3.975
2024-01-01T08:09:12Z,0.3763,62.85,164558,4.418
2024-01-01T08:09:13Z,0.3829,54.52,128545,3.985
2024-01-01T08:09:14Z,0.4089,81.51,278531,5.548
2024-01-01T08:09:15Z,0.4086,73.79,136122,5.727
2024-01-01T08:09:16Z,0.4053,54.34,114019,5.199
2024-01-01T08:09:17Z,0.3848,55.20,119746,4.254
2024-01-01T08:09:18Z,0.3782,67.24,119784,4.288
2024-01-01T08:09:19Z,0.3610,58.64,124669,3.394
2024-01-01T08:09:20Z,0.3456,55.85,107749,1.902
2024-01-01T08:09:21Z,0.3366,66.13,108780,1.763
2024-01-01T08:09:22Z,0.3637,61.07,193595,2.750
2024-01-01T08:09:23Z,0.3509,56.59,111451,2.599
2024-01-01T08:09:24Z,0.3266,53.85,97018,1.811
2024-01-01T08:09:25Z,0.3481,66.05,102496,1.691
2024-01-01T08:09:26Z,0.3402,57.28,109238,1.129
2024-01-01T08:09:27Z,0.2945,51.15,101355,0.000
2024-01-01T08:09:28Z,0.2937,45.53,105268,0.000
2024-01-01T08:09:29Z,0.3059,49.82,101959,0.000
2024-01-01T08:09:30Z,0.2969,44.37,86905,0.000
2024-01-01T08:09:31Z,0.2915,52.82,104080,0.000
2024-01-01T08:09:32Z,0.2955,67.36,100778,0.000
2024-01-01T08:09:33Z,0.3126,56.20,106349,0.000
2024-01-01T08:09:34Z,0.3063,48.97,163709,0.411
2024-01-01T08:09:35Z,0.3196,60.51,198524,1.299
2024-01-01T08:09:36Z,0.3350,56.00,137941,1.635
2024-01-01T08:09:37Z,0.3492,68.88,263538,3.095
2024-01-01T08:09:38Z,0.3829,78.99,218216,4.185
2024-01-01T08:09:39Z,0.4237,65.34,325016,6.010
2024-01-01T08:09:40Z,0.4408,64.19,180328,6.555
2024-01-01T08:09:41Z,0.4501,79.53,201809,7.427
2024-01-01T08:09:42Z,0.4512,70.94,167853,7.703
2024-01-01T08:09:43Z,0.4650,72.79,147730,7.887
2024-01-01T08:09:44Z,0.4273,74.81,134256,6.575
2024-01-01T08:09:45Z,0.4447,72.70,165171,6.951
2024-01-01T08:09:46Z,0.4371,71.89,169405,7.378
2024-01-01T08:09:47Z,0.4475,80.29,135784,7.512
2024-01-01T08:09:48Z,0.4744,78.56,210482,8.275
2024-01-01T08:09:49Z,0.4705,82.22,192513,9.006
2024-01-01T08:09:50Z,0.4960,80.97,163077,9.374
2024-01-01T08:09:51Z,0.5194,91.32,267380,10.630
2024-01-01T08:09:52Z,0.4971,80.47,151998,10.282
2024-01-01T08:09:53Z,0.5291,95.35,257687,11.240
2024-01-01T08:09:54Z,0.5313,85.35,187539,11.637
2024-01-01T08:09:55Z,0.5192,79.60,146717,11.291
2024-01-01T08:09:56Z,0.5400,80.01,206070,11.868
2024-01-01T08:09:57Z,0.5582,93.53,251299,12.713
2024-01-01T08:09:58Z,0.4966,77.36,138435,10.585
2024-01-01T08:09:59Z,0.4837,74.41,140146,9.152
2024-01-01T08:10:00Z,0.4596,77.41,128785,7.320
2024-01-01T08:10:01Z,0.4034,61.06,108807,4.162
2024-01-01T08:10:02Z,0.3318,56.54,94202,1.795
2024-01-01T08:10:03Z,0.3189,37.67,94541,0.929
2024-01-01T08:10:04Z,0.3235,54.85,93034,0.311
2024-01-01T08:10:05Z,0.3152,41.52,150710,0.642
2024-01-01T08:10:06Z,0.3224,56.69,122862,0.902
2024-01-01T08:10:07Z,0.3460,58.58,148470,1.364
2024-01-01T08:10:08Z,0.3265,56.44,111473,1.467
2024-01-01T08:10:09Z,0.3327,58.87,125849,1.467
2024-01-01T08:10:10Z,0.3222,55.35,125784,1.136
2024-01-01T08:10:11Z,0.3462,64.28,254750,2.625
2024-01-01T08:10:12Z,0.3769,76.01,228030,3.955
2024-01-01T08:10:13Z,0.4270,81.05,320994,6.030
2024-01-01T08:10:14Z,0.4801,85.76,339797,8.265
2024-01-01T08:10:15Z,0.5073,86.11,319426,10.028
2024-01-01T08:10:16Z,0.5075,82.83,132226,10.026
2024-01-01T08:10:17Z,0.4887,76.98,152082,9.987
2024-01-01T08:10:18Z,0.5127,77.32,138419,9.898
2024-01-01T08:10:19Z,0.5084,76.86,134062,9.965
2024-01-01T08:10:20Z,0.5001,85.40,176821,10.296
2024-01-01T08:10:21Z,0.5122,78.75,147752,10.435
2024-01-01T08:10:22Z,0.5074,75.53,142415,9.771
2024-01-01T08:10:23Z,0.4821,67.82,146248,9.363
2024-01-01T08:10:24Z,0.4961,75.85,134122,9.024
2024-01-01T08:10:25Z,0.4628,79.11,131868,9.033
2024-01-01T08:10:26Z,0.4389,69.50,141173,7.776
2024-01-01T08:10:27Z,0.4627,74.79,204525,8.464
2024-01-01T08:10:28Z,0.4783,80.20,205153,9.043
2024-01-01T08:10:29Z,0.4729,73.50,141596,8.609
2024-01-01T08:10:30Z,0.4536,73.07,137670,8.043
2024-01-01T08:10:31Z,0.4660,85.23,224206,8.878
2024-01-01T08:10:32Z,0.4644,72.82,125527,8.745
2024-01-01T08:10:33Z,0.4574,77.74,137593,8.313
2024-01-01T08:10:34Z,0.4781,76.06,131311,8.287
2024-01-01T08:10:35Z,0.4533,78.73,114158,8.273
2024-01-01T08:10:36Z,0.4606,71.05,143752,7.535
2024-01-01T08:10:37Z,0.4411,75.34,113702,7.220
2024-01-01T08:10:38Z,0.4564,71.97,148090,7.421
2024-01-01T08:10:39Z,0.4549,59.28,136567,7.212
2024-01-01T08:10:40Z,0.4350,70.23,117050,6.999
2024-01-01T08:10:41Z,0.4367,68.94,149024,7.111
2024-01-01T08:10:42Z,0.4632,82.08,192966,7.574
2024-01-01T08:10:43Z,0.4414,68.60,137476,5.544
2024-01-01T08:10:44Z,0.3827,55.34,124126,4.458
2024-01-01T08:10:45Z,0.3559,54.25,130664,3.149
2024-01-01T08:10:46Z,0.3401,55.49,120508,2.001
2024-01-01T08:10:47Z,0.3058,44.25,113237,0.208
2024-01-01T08:10:48Z,0.3029,34.61,87981,0.208
2024-01-01T08:10:49Z,0.3041,49.72,99510,0.011
2024-01-01T08:10:50Z,0.2917,52.16,139279,0.434
2024-01-01T08:10:51Z,0.3069,51.19,111944,0.434
2024-01-01T08:10:52Z,0.3255,52.76,122939,0.615
2024-01-01T08:10:53Z,0.3088,44.29,95672,0.615
2024-01-01T08:10:54Z,0.3296,59.81,166485,1.269
2024-01-01T08:10:55Z,0.3185,44.49,110009,1.236
2024-01-01T08:10:56Z,0.3212,45.86,134129,1.618
2024-01-01T08:10:57Z,0.3285,54.90,110411,1.686
2024-01-01T08:10:58Z,0.3515,55.39,100244,1.686
2024-01-01T08:10:59Z,0.3326,54.31,100918,1.094
2024-01-01T08:11:00Z,0.3380,45.55,77388,1.232
2024-01-01T08:11:01Z,0.3773,64.72,268963,2.822
2024-01-01T08:11:02Z,0.4064,73.27,305523,4.656
2024-01-01T08:11:03Z,0.4094,73.51,266039,6.033
2024-01-01T08:11:04Z,0.4436,87.94,338068,8.143
2024-01-01T08:11:05Z,0.4805,72.40,267915,9.394
2024-01-01T08:11:06Z,0.4765,75.89,147523,9.036
2024-01-01T08:11:07Z,0.4887,71.70,126378,9.060
2024-01-01T08:11:08Z,0.4766,78.41,119657,8.963
2024-01-01T08:11:09Z,0.4791,79.61,177831,9.359
2024-01-01T08:11:10Z,0.4932,77.22,226783,10.254
2024-01-01T08:11:11Z,0.5143,86.97,220671,10.875
2024-01-01T08:11:12Z,0.5091,85.65,133028,10.545
2024-01-01T08:11:13Z,0.5246,78.63,189826,11.072
2024-01-01T08:11:14Z,0.5096,91.32,141311,10.700
2024-01-01T08:11:15Z,0.4920,68.97,142068,9.094
2024-01-01T08:11:16Z,0.4949,80.94,147976,9.223
2024-01-01T08:11:17Z,0.5151,85.78,221062,10.043
2024-01-01T08:11:18Z,0.5093,70.43,167180,10.329
2024-01-01T08:11:19Z,0.4968,81.60,145821,10.105
2024-01-01T08:11:20Z,0.5053,92.48,265615,11.333
2024-01-01T08:11:21Z,0.5269,87.67,142870,11.322
2024-01-01T08:11:22Z,0.5374,84.55,164106,11.419
2024-01-01T08:11:23Z,0.5213,79.25,128250,11.446
2024-01-01T08:11:24Z,0.5065,84.23,127989,11.188
2024-01-01T08:11:25Z,0.5344,78.49,145859,10.687
2024-01-01T08:11:26Z,0.5164,78.23,140366,10.403
2024-01-01T08:11:27Z,0.5087,86.21,150209,10.417
2024-01-01T08:11:28Z,0.5130,78.73,149994,10.012
2024-01-01T08:11:29Z,0.5035,79.72,141415,9.579
2024-01-01T08:11:30Z,0.4788,77.34,142711,9.108
2024-01-01T08:11:31Z,0.4664,69.28,142150,7.688
2024-01-01T08:11:32Z,0.4310,79.43,110540,6.781
2024-01-01T08:11:33Z,0.4316,73.57,128885,5.956
2024-01-01T08:11:34Z,0.4126,69.95,119418,5.552
2024-01-01T08:11:35Z,0.3954,66.15,124069,4.678
2024-01-01T08:11:36Z,0.3994,66.48,152564,4.839
2024-01-01T08:11:37Z,0.4035,66.21,114829,4.627
2024-01-01T08:11:38Z,0.3970,58.85,131288,4.317
2024-01-01T08:11:39Z,0.3736,62.77,116704,3.723
2024-01-01T08:11:40Z,0.4106,68.50,205599,4.466
2024-01-01T08:11:41Z,0.3852,71.52,124805,4.523
2024-01-01T08:11:42Z,0.3744,63.72,133039,4.127
2024-01-01T08:11:43Z,0.3919,65.75,161614,4.831
2024-01-01T08:11:44Z,0.4072,73.20,195685,5.388
2024-01-01T08:11:45Z,0.3927,56.66,99859,4.346
2024-01-01T08:11:46Z,0.3935,61.36,119409,4.161
2024-01-01T08:11:47Z,0.3922,51.70,133149,3.914
2024-01-01T08:11:48Z,0.3631,59.99,112742,2.985
2024-01-01T08:11:49Z,0.3522,54.47,90968,2.134
2024-01-01T08:11:50Z,0.3876,62.24,199855,3.098
2024-01-01T08:11:51Z,0.3727,57.65,120193,2.733
2024-01-01T08:11:52Z,0.3456,55.52,120681,2.078
2024-01-01T08:11:53Z,0.3438,59.20,127811,2.196
2024-01-01T08:11:54Z,0.3752,68.22,213176,3.152
2024-01-01T08:11:55Z,0.3386,59.75,120398,2.591
2024-01-01T08:11:56Z,0.3602,57.40,94187,2.511
2024-01-01T08:11:57Z,0.3681,71.35,146302,2.957
2024-01-01T08:11:58Z,0.3840,54.09,217440,3.944
2024-01-01T08:11:59Z,0.3750,72.50,138694,4.065
2024-01-01T08:12:00Z,0.3997,55.95,122830,4.233
2024-01-01T08:12:01Z,0.3867,51.96,114687,3.994
2024-01-01T08:12:02Z,0.4127,69.40,268956,5.533
2024-01-01T08:12:03Z,0.3823,62.76,119258,4.073
2024-01-01T08:12:04Z,0.3652,60.22,93115,3.236
2024-01-01T08:12:05Z,0.3643,59.04,102464,2.610
2024-01-01T08:12:06Z,0.3488,61.08,246205,3.891
2024-01-01T08:12:07Z,0.3455,55.19,116623,2.319
2024-01-01T08:12:08Z,0.3472,58.33,106199,2.319
2024-01-01T08:12:09Z,0.3349,60.29,141811,2.762
2024-01-01T08:12:10Z,0.3758,62.92,181058,3.520
2024-01-01T08:12:11Z,0.3661,61.59,99433,2.693
2024-01-01T08:12:12Z,0.3406,52.89,107366,2.028
2024-01-01T08:12:13Z,0.3645,63.37,141853,2.348
2024-01-01T08:12:14Z,0.3368,47.91,105985,2.165
2024-01-01T08:12:15Z,0.3382,61.33,118761,2.077
2024-01-01T08:12:16Z,0.3299,51.01,112126,2.153
2024-01-01T08:12:17Z,0.3650,67.43,232495,3.308
2024-01-01T08:12:18Z,0.3741,55.95,116669,3.373
2024-01-01T08:12:19Z,0.3665,54.89,107333,2.901
2024-01-01T08:12:20Z,0.3621,53.61,112347,2.691
2024-01-01T08:12:21Z,0.3791,59.66,221567,3.791
2024-01-01T08:12:22Z,0.3640,60.08,106763,3.295
2024-01-01T08:12:23Z,0.4062,74.08,287185,5.091
2024-01-01T08:12:24Z,0.4306,75.73,252224,6.342
2024-01-01T08:12:25Z,0.4264,70.07,116199,6.258
2024-01-01T08:12:26Z,0.4112,73.17,135125,5.283
2024-01-01T08:12:27Z,0.4238,69.27,175644,5.794
2024-01-01T08:12:28Z,0.3816,60.39,97687,4.122
2024-01-01T08:12:29Z,0.3869,61.48,228395,5.135
2024-01-01T08:12:30Z,0.4059,68.75,131726,5.276
2024-01-01T08:12:31Z,0.4075,69.78,202090,6.071
2024-01-01T08:12:32Z,0.4396,73.51,195033,6.699
2024-01-01T08:12:33Z,0.4238,62.71,117673,6.191
2024-01-01T08:12:34Z,0.3666,57.58,119541,3.899
2024-01-01T08:12:35Z,0.3646,59.98,110739,3.285
2024-01-01T08:12:36Z,0.3451,55.67,124236,1.836
2024-01-01T08:12:37Z,0.2930,50.49,116638,0.003
2024-01-01T08:12:38Z,0.2955,50.06,107476,0.003
2024-01-01T08:12:39Z,0.2848,48.57,98979,0.003
2024-01-01T08:12:40Z,0.2999,39.62,101010,0.003
2024-01-01T08:12:41Z,0.2793,58.30,124600,0.003
2024-01-01T08:12:42Z,0.2903,56.27,130262,0.000
2024-01-01T08:12:43Z,0.2957,49.32,92389,0.000
2024-01-01T08:12:44Z,0.2929,47.99,111107,0.000
2024-01-01T08:12:45Z,0.2985,40.06,96995,0.000
2024-01-01T08:12:46Z,0.3457,59.47,291989,1.664
2024-01-01T08:12:47Z,0.3764,64.48,274633,3.236
2024-01-01T08:12:48Z,0.3734,63.91,138189,3.541
2024-01-01T08:12:49Z,0.3780,52.75,141973,3.849
2024-01-01T08:12:50Z,0.3782,70.45,183378,4.683
2024-01-01T08:12:51Z,0.3828,60.18,113975,3.988
2024-01-01T08:12:52Z,0.3526,59.93,101277,2.594
2024-01-01T08:12:53Z,0.3564,51.73,106326,2.552
2024-01-01T08:12:54Z,0.3747,60.19,223150,3.633
2024-01-01T08:12:55Z,0.3551,60.61,124796,2.981
2024-01-01T08:12:56Z,0.3410,48.76,99496,2.013
2024-01-01T08:12:57Z,0.3484,57.00,98458,2.038
2024-01-01T08:12:58Z,0.3243,57.76,140808,2.164
2024-01-01T08:12:59Z,0.3206,50.04,101366,0.775
2024-01-01T08:13:00Z,0.3170,49.90,101972,0.593
2024-01-01T08:13:01Z,0.3135,50.65,89933,0.593
2024-01-01T08:13:02Z,0.3102,45.66,104043,0.390
2024-01-01T08:13:03Z,0.3168,56.64,156676,0.864
2024-01-01T08:13:04Z,0.3271,52.18,131944,1.135
2024-01-01T08:13:05Z,0.3158,50.75,108467,1.135
2024-01-01T08:13:06Z,0.3277,52.82,89354,1.135
2024-01-01T08:13:07Z,0.3137,47.73,114412,1.135
2024-01-01T08:13:08Z,0.3059,55.00,92866,0.641
2024-01-01T08:13:09Z,0.3101,46.18,103203,0.369
2024-01-01T08:13:10Z,0.3045,58.11,171999,0.936
2024-01-01T08:13:11Z,0.3243,57.55,112639,0.936
2024-01-01T08:13:12Z,0.3417,51.45,95995,0.936
2024-01-01T08:13:13Z,0.2889,53.67,100757,0.567
2024-01-01T08:13:14Z,0.3160,52.48,95260,0.567
2024-01-01T08:13:15Z,0.3047,51.19,103072,0.000
2024-01-01T08:13:16Z,0.2986,50.09,100996,0.000
2024-01-01T08:13:17Z,0.3029,58.54,93363,0.000
2024-01-01T08:13:18Z,0.2924,49.45,101614,0.000
2024-01-01T08:13:19Z,0.2920,51.97,116130,0.000
2024-01-01T08:13:20Z,0.3095,54.04,100945,0.000
2024-01-01T08:13:21Z,0.3053,45.98,97837,0.000
2024-01-01T08:13:22Z,0.3020,50.44,98488,0.000
2024-01-01T08:13:23Z,0.3045,41.89,108256,0.000
2024-01-01T08:13:24Z,0.3016,50.40,101946,0.000
2024-01-01T08:13:25Z,0.2976,58.87,113051,0.000
2024-01-01T08:13:26Z,0.2886,55.57,101356,0.000
2024-01-01T08:13:27Z,0.2842,57.72,98946,0.000
2024-01-01T08:13:28Z,0.2875,55.85,113294,0.107
2024-01-01T08:13:29Z,0.3364,52.44,167368,0.821
2024-01-01T08:13:30Z,0.3337,61.69,201524,1.766
2024-01-01T08:13:31Z,0.3640,72.38,264688,3.199
2024-01-01T08:13:32Z,0.3819,60.00,159398,3.649
2024-01-01T08:13:33Z,0.3787,55.92,172486,4.223
2024-01-01T08:13:34Z,0.3932,54.30,146430,4.433
2024-01-01T08:13:35Z,0.3938,58.30,114384,4.299
2024-01-01T08:13:36Z,0.3790,51.24,126625,3.857
2024-01-01T08:13:37Z,0.3870,69.78,102618,3.698
2024-01-01T08:13:38Z,0.3844,67.58,180048,4.328
2024-01-01T08:13:39Z,0.3921,56.47,111921,4.123
2024-01-01T08:13:40Z,0.3769,65.02,99363,4.057
2024-01-01T08:13:41Z,0.3779,66.05,116481,3.066
2024-01-01T08:13:42Z,0.3507,56.33,110908,2.775
2024-01-01T08:13:43Z,0.3273,53.07,113838,1.464
2024-01-01T08:13:44Z,0.3159,42.56,97438,0.746
2024-01-01T08:13:45Z,0.3059,50.82,88874,0.000
2024-01-01T08:13:46Z,0.3036,50.42,108918,0.000
2024-01-01T08:13:47Z,0.3066,55.46,104413,0.000
2024-01-01T08:13:48Z,0.3071,53.43,98761,0.000
2024-01-01T08:13:49Z,0.3145,42.98,97179,0.000
2024-01-01T08:13:50Z,0.3019,57.33,104203,0.000
2024-01-01T08:13:51Z,0.3017,44.25,125247,0.000
2024-01-01T08:13:52Z,0.2830,48.37,106417,0.000
2024-01-01T08:13:53Z,0.2946,53.80,103747,0.000
2024-01-01T08:13:54Z,0.3089,43.58,95356,0.000
2024-01-01T08:13:55Z,0.2913,51.62,105241,0.000
2024-01-01T08:13:56Z,0.2990,58.33,95981,0.000
2024-01-01T08:13:57Z,0.2907,53.29,108755,0.000
2024-01-01T08:13:58Z,0.2822,46.79,110911,0.000
2024-01-01T08:13:59Z,0.2998,47.56,102345,0.000
2024-01-01T08:14:00Z,0.2801,53.56,97728,0.000
2024-01-01T08:14:01Z,0.2949,59.34,93356,0.000
2024-01-01T08:14:02Z,0.2935,38.48,103270,0.000
2024-01-01T08:14:03Z,0.3122,55.00,94576,0.000
2024-01-01T08:14:04Z,0.2966,45.60,114917,0.000
2024-01-01T08:14:05Z,0.3466,56.79,266145,1.580
2024-01-01T08:14:06Z,0.3501,63.19,229206,2.665
2024-01-01T08:14:07Z,0.3439,59.50,99126,2.665
2024-01-01T08:14:08Z,0.3826,51.52,104532,2.665
2024-01-01T08:14:09Z,0.3493,61.95,113853,2.665
2024-01-01T08:14:10Z,0.3230,56.73,123215,1.402
2024-01-01T08:14:11Z,0.3070,46.32,79126,0.317
2024-01-01T08:14:12Z,0.3246,57.95,220155,1.451
2024-01-01T08:14:13Z,0.3389,63.58,116705,1.451
2024-01-01T08:14:14Z,0.3200,51.11,122320,1.451
2024-01-01T08:14:15Z,0.3175,50.32,118452,1.134
2024-01-01T08:14:16Z,0.3238,48.90,124991,1.231
2024-01-01T08:14:17Z,0.3060,45.67,94093,0.097
2024-01-01T08:14:18Z,0.3259,55.91,244596,1.407
2024-01-01T08:14:19Z,0.3552,49.66,149627,1.939
2024-01-01T08:14:20Z,0.3506,68.49,161683,2.480
2024-01-01T08:14:21Z,0.3669,47.09,112406,2.383
2024-01-01T08:14:22Z,0.3829,67.83,288338,4.144
2024-01-01T08:14:23Z,0.3737,60.75,110011,3.997
2024-01-01T08:14:24Z,0.3779,59.04,144839,4.250
2024-01-01T08:14:25Z,0.4045,64.19,206063,5.102
2024-01-01T08:14:26Z,0.4363,71.49,263061,6.418
2024-01-01T08:14:27Z,0.4301,66.18,126009,6.103
2024-01-01T08:14:28Z,0.3984,71.47,115695,5.109
2024-01-01T08:14:29Z,0.3982,63.70,132495,4.974
2024-01-01T08:14:30Z,0.3879,61.98,102115,4.717
2024-01-01T08:14:31Z,0.4098,69.87,97180,4.650
2024-01-01T08:14:32Z,0.4091,64.90,135216,4.791
2024-01-01T08:14:33Z,0.3993,74.22,157840,5.267
2024-01-01T08:14:34Z,0.4462,69.49,183430,5.874
2024-01-01T08:14:35Z,0.4400,86.85,246329,7.082
2024-01-01T08:14:36Z,0.4534,78.13,163858,7.470
2024-01-01T08:14:37Z,0.4533,72.13,150434,7.661
2024-01-01T08:14:38Z,0.4781,80.36,207933,8.404
2024-01-01T08:14:39Z,0.4784,82.55,227071,8.985
2024-01-01T08:14:40Z,0.4758,78.54,145380,9.057
2024-01-01T08:14:41Z,0.4791,75.83,137414,9.046
2024-01-01T08:14:42Z,0.5032,81.19,186460,9.513
2024-01-01T08:14:43Z,0.4976,73.51,139483,9.382
2024-01-01T08:14:44Z,0.4895,85.30,171271,9.595
2024-01-01T08:14:45Z,0.4731,71.41,142495,9.450
2024-01-01T08:14:46Z,0.4887,71.83,137977,9.328
2024-01-01T08:14:47Z,0.5041,66.74,155930,9.572
2024-01-01T08:14:48Z,0.5094,81.90,186591,9.976
2024-01-01T08:14:49Z,0.4883,80.36,146035,9.580
2024-01-01T08:14:50Z,0.4860,68.19,133129,9.423
2024-01-01T08:14:51Z,0.5196,83.37,294112,11.054
2024-01-01T08:14:52Z,0.5205,87.22,152963,10.939
2024-01-01T08:14:53Z,0.5544,94.22,271423,12.015
2024-01-01T08:14:54Z,0.5532,92.62,181210,12.309
2024-01-01T08:14:55Z,0.5455,85.45,171302,12.593
2024-01-01T08:14:56Z,0.5280,73.55,162611,11.268
2024-01-01T08:14:57Z,0.5277,80.94,133403,11.042
